iter	Logloss
0	0.6117483092
1	0.5418253917
2	0.4892478922
3	0.4408720242
4	0.4069462716
5	0.3752480499
6	0.3502184655
7	0.3326355485
8	0.3184272829
9	0.3008716678
10	0.2884923762
11	0.2776883128
12	0.2691699782
13	0.2614063442
14	0.2560642127
15	0.2516513541
16	0.2459036246
17	0.2407050225
18	0.2368596395
19	0.2337932954
20	0.2292006311
21	0.2260389092
22	0.2236092307
23	0.2201255819
24	0.21762251
25	0.2155232495
26	0.2136581463
27	0.2121961609
28	0.2097638133
29	0.2071233912
30	0.2041034331
31	0.2016487227
32	0.2000225897
33	0.1981610805
34	0.1965427031
35	0.1954750082
36	0.1942845074
37	0.1934104478
38	0.1913839923
39	0.1886341526
40	0.1865393058
41	0.1842588104
42	0.1823582084
43	0.1807282083
44	0.1795169841
45	0.1786377752
46	0.1781572074
47	0.1760271561
48	0.1740457519
49	0.1718360964
50	0.1713910063
51	0.1712100237
52	0.1701796771
53	0.168751467
54	0.167747424
55	0.166412879
56	0.1649533737
57	0.164261705
58	0.1640340947
59	0.1629591592
60	0.1608707228
61	0.1589104308
62	0.1584393945
63	0.1578860743
64	0.1568028263
65	0.1560320263
66	0.1543629754
67	0.1535639697
68	0.1527068924
69	0.1520485996
70	0.150493191
71	0.14802463
72	0.1462420839
73	0.1453084394
74	0.1446330383
75	0.1434740849
76	0.143196106
77	0.1427605159
78	0.1424383158
79	0.1422574592
80	0.1414075909
81	0.1400301594
82	0.1395391879
83	0.1389009775
84	0.1378215233
85	0.13679207
86	0.1361712621
87	0.1349860788
88	0.1333328962
89	0.1325320935
90	0.1317907076
91	0.1306241774
92	0.129248732
93	0.1281048588
94	0.1278421596
95	0.1266861067
96	0.1255541925
97	0.1247139608
98	0.1242046093
99	0.1217754143
100	0.1211345242
101	0.1209431588
102	0.1191127556
103	0.1171850725
104	0.1157308216
105	0.1142578861
106	0.1136576124
107	0.1131479142
108	0.1122995172
109	0.1112457149
110	0.1104554841
111	0.1093017956
112	0.1079907903
113	0.1078378031
114	0.1065335234
115	0.1063272355
116	0.1057149188
117	0.1043205576
118	0.1028731585
119	0.1023091928
120	0.1022075306
121	0.1011764274
122	0.1005682722
123	0.09905221902
124	0.09889879043
125	0.09819289278
126	0.09793385067
127	0.0964649295
128	0.09631625089
129	0.09605703012
130	0.0948481389
131	0.09396778453
132	0.09309407174
133	0.09191930261
134	0.09159527403
135	0.09082340209
136	0.08970887996
137	0.08880855886
138	0.08782616923
139	0.08761261449
140	0.08722853858
141	0.08637601154
142	0.08573450136
143	0.08480373099
144	0.08369016516
145	0.0823090083
146	0.08162175328
147	0.08031988538
148	0.08003996752
149	0.0798259031
150	0.07905793518
151	0.07832893393
152	0.07748797183
153	0.07691708609
154	0.07602962778
155	0.07557976673
156	0.07465603201
157	0.07362764006
158	0.07306372167
159	0.07296790236
160	0.07259046276
161	0.07233627572
162	0.07221914454
163	0.07162574369
164	0.07079041957
165	0.0707752501
166	0.07024898477
167	0.06950248634
168	0.06948134262
169	0.06930903495
170	0.06889494589
171	0.06842936891
172	0.0681307191
173	0.06771457031
174	0.06701420555
175	0.06657774324
176	0.0662629519
177	0.0658703008
178	0.0656600826
179	0.06506407556
180	0.06448953802
181	0.06412879166
182	0.06352494505
183	0.06317324152
184	0.06266345925
185	0.06233046666
186	0.0619464538
187	0.0615433622
188	0.06098024773
189	0.06068162944
190	0.06046124923
191	0.05999360728
192	0.05965790341
193	0.0592583165
194	0.05885001779
195	0.05820875982
196	0.05750155909
197	0.05656179318
198	0.05592852716
199	0.05513809666
200	0.0546945987
201	0.05428688848
202	0.05367806595
203	0.05309316672
204	0.0524087701
205	0.05208163091
206	0.05175527988
207	0.0514277939
208	0.05112830338
209	0.05105636008
210	0.05077964215
211	0.05013807943
212	0.04994670878
213	0.04991100511
214	0.04961125713
215	0.04944533356
216	0.04913657953
217	0.0488393379
218	0.04834484069
219	0.04790383856
220	0.04770446021
221	0.04736556692
222	0.04713278106
223	0.04668146979
224	0.04638038719
225	0.04581591183
226	0.04547026138
227	0.04530745367
228	0.044634932
229	0.04430760365
230	0.04408516897
231	0.04379544639
232	0.04363218155
233	0.04314890512
234	0.04250294709
235	0.04248847646
236	0.04226768115
237	0.04189606081
238	0.04171933681
239	0.04151593884
240	0.04126274487
241	0.04113956325
242	0.04105556898
243	0.04087608905
244	0.04056446086
245	0.04042792255
246	0.04003601495
247	0.0394609362
248	0.03915857152
249	0.03901872556
250	0.03881329676
251	0.038687262
252	0.03849938027
253	0.03844346291
254	0.03804962431
255	0.03767546346
256	0.03758049274
257	0.03741923771
258	0.03720751676
259	0.03682028295
260	0.03655635949
261	0.03619445454
262	0.03612393256
263	0.03605881473
264	0.03595520839
265	0.03592303042
266	0.03583646674
267	0.03543952543
268	0.03530265346
269	0.03508588302
270	0.03507146231
271	0.03503682265
272	0.03490893834
273	0.03449232453
274	0.03430379127
275	0.03415506011
276	0.03401862688
277	0.03377014875
278	0.03371304914
279	0.03365428126
280	0.03350416031
281	0.03306412237
282	0.03303062292
283	0.03280761025
284	0.0327205763
285	0.03244233197
286	0.03230455362
287	0.03222701438
288	0.03208859762
289	0.03204856431
290	0.0318343265
291	0.03172734684
292	0.03166045039
293	0.03162414509
294	0.0315978862
295	0.03130975308
296	0.03101629725
297	0.03081614387
298	0.03070942692
299	0.03038196196
300	0.03024634842
301	0.03004499178
302	0.02991155094
303	0.02987966196
304	0.02957848478
305	0.0294407038
306	0.02928854677
307	0.02915521102
308	0.02913355499
309	0.02890276843
310	0.02866957798
311	0.02855004029
312	0.02837374716
313	0.02814786034
314	0.02794141218
315	0.02790370657
316	0.02771646589
317	0.02764336399
318	0.02737512405
319	0.02712412905
320	0.02690556424
321	0.02676558166
322	0.02662017654
323	0.02643407606
324	0.02629672594
325	0.02617368882
326	0.02614774257
327	0.02596794475
328	0.02583549174
329	0.02565150616
330	0.02558555288
331	0.02551607127
332	0.02544911702
333	0.02542533297
334	0.02533834631
335	0.02529820266
336	0.0252583953
337	0.02508879365
338	0.02502531257
339	0.02491105555
340	0.02473081899
341	0.0245373098
342	0.02429491101
343	0.02418716683
344	0.02413834816
345	0.02396834718
346	0.02392388178
347	0.0238669582
348	0.02369769283
349	0.02354318708
350	0.02347927251
351	0.02345681256
352	0.02337984868
353	0.0232582355
